PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,AvPercentage
RESULT_TYPE,,,,,,,,FLOAT
RESULT_DESCR,,,,,,,,Average percent of the duplicates of each test compound readout (Percentage (%)) at a concentration of 10 uM.
RESULT_UNIT,,,,,,,,NONE
RESULT_ATTR_CONC_MICROMOL,,,,,,,,10
924,26664985,5328552,C1=CC(=C(C=C1O)/C=C/NC=O)O,Active,65,http://www.jhicc.org/,,48.415
925,47204835,9590902,C1=CC=C(C=C1)C2=NNC(=S)N2/N=C/C3=C(C(=C(C=C3Br)Br)O)Br,Active,65,http://www.jhicc.org/,,48.335
926,26665493,6578542,COC1=CC(=CC(=C1OC)OC)C(=O)NC(=S)NNC(=O)[C@H]2C[C@@H]2C3=CC=CC=C3,Active,65,http://www.jhicc.org/,,47.92
927,49828095,24819883,CC1=C2C(=NNC(=O)C2=C(O1)NC(=O)CSC3=NC4=CC=CC=C4C(=O)N3C(C)C)C,Active,65,http://www.jhicc.org/,,47.735
928,47195271,1017359,CC(C)(C)NC(=O)COC1=C(C=C(C=C1)CNC2=CC=C(C=C2)N3CCCCC3)OC,Active,65,http://www.jhicc.org/,,47.21
929,49730375,3161313,CC1=CC=CC=C1OC(C)C(=O)NC2=CC=C(C=C2)S(=O)(=O)NC3=NC=CS3,Active,65,http://www.jhicc.org/,,47.235
930,26732229,16746395,CN(C)C1=CC=C(C=C1)C(CCN2CCCCC2)C3=C(C=C(C4=C3OC(=O)CC4C5=CC=C(C=C5)OC)OC)OC,Active,65,http://www.jhicc.org/,,47.16
931,49735278,3408395,COC1=CC=C(C=C1)N2C(=O)C3=C(C=C(C=C3)C(=O)NCCCN4CCOCC4)NC2=S,Active,65,http://www.jhicc.org/,,47.235
932,861731,662965,COC1=C(C=C(C=C1)C2=NN3C(=NN=C3SC2)C4=CC=CC=C4OC)OC,Active,65,http://www.jhicc.org/,,47.66
933,22405784,2084716,CC1=CC=C(C=C1)NC2=NC(=CS2)CSC3=NN=C(N3C)C4=CC=C(C=C4)F,Active,65,http://www.jhicc.org/,,47.88
934,49669981,17095630,CCC1=CC=CC=C1NC(=O)C2CC(=NO2)C3=CC=C(C=C3)OC,Active,65,http://www.jhicc.org/,,48.325
935,14723505,5406357,CCCC1=CC(=C2C(=CC(=O)OC2=C1)C)O,Active,65,http://www.jhicc.org/,,48.045
936,3714894,2998999,C=CCN1C(=O)C2=C(N=C1SC3CCOC3=O)SC=C2C4CC4,Active,65,http://www.jhicc.org/,,47.2
937,24787766,1303358,C1CCN(CC1)C(=O)C2=CC(=CC=C2)OC3=C(C=C(C=C3)[N+](=O)[O-])Cl,Active,65,http://www.jhicc.org/,,47.535
938,26731915,16746116,CC[C@H](CO)NC1=NC(=C2C(=N1)N(C=N2)C(C)C)NC3=CC(=CC=C3)Cl,Active,65,http://www.jhicc.org/,,48.055
939,24779495,4252228,C1=CC=C(C=C1)C(=O)NNC2=CC(=C(C(=C2)Br)O)Br,Active,65,http://www.jhicc.org/,,47.305
940,4258022,2792402,CC1(CC2CC(C1)(CN2C3=NC=NC4=CC=CC=C43)C)C,Active,65,http://www.jhicc.org/,,47.73
941,24797337,968850,CC1=C(C=CC=C1Cl)NCC(=O)NN=C2CCCC2,Active,65,http://www.jhicc.org/,,47.74
942,56319793,17154152,CC1=CC=C(C=C1)S(=O)(=O)NCCC(=O)NC(C)CCC2=CC=CC=C2,Active,64,http://www.jhicc.org/,,49.555
943,47195084,1789033,CC1=CC=C(C=C1)C(=O)NNC(=S)NC(=O)C2=CC=C(C=C2)OC,Active,64,http://www.jhicc.org/,,48.675
944,24785564,2941776,CCCCC1=CC=C(C=C1)NC(=S)NCC2CCCO2,Active,64,http://www.jhicc.org/,,48.99
945,24807088,1918920,CC1=CC=C(C=C1)S(=O)(=O)OC2=CC=CC=C2/C=C\3/C(=O)NC(=O)S3,Active,64,http://www.jhicc.org/,,48.58
946,24839043,3238838,CCN(CC)CCNC(=O)C1=CC(=C(C=C1)N2CCCCC2)NS(=O)(=O)C3=CC=C(C=C3)C,Active,64,http://www.jhicc.org/,,48.58
947,26727292,2804367,C1CCN(C1)C2=C(C(=CC=C2)Cl)C#N,Active,64,http://www.jhicc.org/,,49.09
948,47199635,6470464,COC1=CC(=C(C=C1)S(=O)(=O)N2CCN(CC2)CCC3=CC=CC=C3)OC,Active,64,http://www.jhicc.org/,,48.445
949,49715907,24789751,CCC1=CC=C(C=C1)NC2=N[N+](=C(S2)C3=CC=CC(=C3)C)C4=CC=CC=C4.[Cl-],Active,64,http://www.jhicc.org/,,48.7
950,49732583,24793255,CCN(CC1=CC=NC=C1)C(=O)C2=NOC(=C2)COC3=C(C=C(C=C3)F)Cl,Active,64,http://www.jhicc.org/,,48.915
951,49827272,19675085,CCC1=CC=C(C=C1)C(C)NC(=S)NC2CCCCC2,Active,64,http://www.jhicc.org/,,48.64
952,49718119,2147246,CC1=CC=C(C=C1)S(=O)(=O)NC(=O)COC2=C(C=CC(=C2)C)C(C)C,Active,64,http://www.jhicc.org/,,49.535
953,49720541,24791276,CC1=CC(=CC(=C1Cl)C)OCC2=CC(=NO2)C(=O)NCCN3CCCCC3CO,Active,64,http://www.jhicc.org/,,48.78
954,24826265,2547456,CCN1C=C(C(=O)C2=C1N=C(C=C2)C)C(=O)N(CCC(C)C)C3=C(N(C(=O)NC3=O)CC4=CC=CC=C4)N,Active,64,http://www.jhicc.org/,,49.55
955,24826667,2402478,CN(CCC#N)C(=O)COC(=O)C1=CC=CC=C1C(=O)C2=CC(=C(C=C2)Cl)[N+](=O)[O-],Active,64,http://www.jhicc.org/,,48.61
956,17433234,1313639,CC1=CC(=C(C=C1)C)NC(=O)C2=CC(=CC=C2)OC3=C(C=C(C=C3)[N+](=O)[O-])Cl,Active,64,http://www.jhicc.org/,,49.315
957,26664846,5383615,C1=CC(=CC(=C1)C(F)(F)F)C2=NC3=C(N2)N=C(C(=N3)Cl)Cl,Active,64,http://www.jhicc.org/,,49.52
958,14742106,3815523,CCC(=NC(C)C1=CC=CC=C1)C2=C(N(C(=O)NC2=O)CC=C)O,Active,64,http://www.jhicc.org/,,48.845
959,49668166,24761312,C1CN(CCN(C1=O)CCSC2=CC=CC=C2)CCC3=CC=CC=C3,Active,64,http://www.jhicc.org/,,49.51
960,26665500,11905861,C1[C@@H]([C@H]1C(=O)NNC(=S)NC(=O)C2=CC(=CC=C2)F)C3=CC=CC=C3,Active,64,http://www.jhicc.org/,,49.115
961,7973230,1081773,COC1=CC=C(C=C1)S(=O)(=O)N2CCC(CC2)C(=O)N3CCC4=CC=CC=C4C3,Active,64,http://www.jhicc.org/,,48.6
962,49672428,16251799,CC1=CC(=C(C=C1)S(=O)(=O)N2CCN(CC2)CCC3=CC=CC=C3)C.C(=O)(C(=O)O)O,Active,64,http://www.jhicc.org/,,48.71
963,17385773,3876700,CCCCN1C2=C(C=C(C=C2)S(=O)(=O)N)N=C1SCN3C(=O)C4=CC=CC=C4N=N3,Active,64,http://www.jhicc.org/,,48.78
964,14730967,1265057,C1CCN(CC1)S(=O)(=O)C2=CC3=C(C=C2)N=C(S3)NC(=O)C4=CN=CC=C4,Active,64,http://www.jhicc.org/,,49.195
965,22412268,135401353,C1=CC=C(C=C1)CN2C=CC(=N2)NC(=O)C3=NNC(=C3Cl)[N+](=O)[O-],Active,64,http://www.jhicc.org/,,48.635
966,4241927,1181764,CC1=CC(=NO1)NS(=O)(=O)C2=CC=C(C=C2)NC(=O)C3=CC4=CC=CC=C4C=C3OC,Active,64,http://www.jhicc.org/,,49.39
967,14729823,5159690,C1C(OC2=CC=CC=C2O1)C(=O)NC3=NN=C(S3)C(F)(F)F,Active,64,http://www.jhicc.org/,,49.495
968,24812533,3295263,C1=CC=C(C=C1)C2=NN(C(=O)C=C2)CC(=O)NCC3=CC=C(C=C3)F,Active,64,http://www.jhicc.org/,,48.525
969,3714081,2534042,CC1=NN=C(N1C)SCC2=CN=C(S2)C3=CC=C(C=C3)C(C)C,Active,64,http://www.jhicc.org/,,48.9
970,26661547,2320670,C1=CC=C2C(=C1)C(=O)C(=C(C2=O)Cl)NS(=O)(=O)C3=CC=C(C=C3)[N+](=O)[O-],Active,64,http://www.jhicc.org/,,48.885
971,26732285,16746443,COC1=CC(=C(C2=C1C(=CC(=O)O2)C3=CC=CC=C3)C(CCN4CCCC4)C5=CC6=C(C=C5)OCO6)OC,Active,64,http://www.jhicc.org/,,49.5
972,22414792,3319616,C1=CN=C(N=C1)C2=C(SC(=C2)[N+](=O)[O-])[N+](=O)[O-],Active,64,http://www.jhicc.org/,,48.485
973,26670312,135779762,COC1=C(C=C(C(=C1)/C=C\2/C(=O)N/C(=N\S(=O)(=O)CC3=CC=CC=C3)/S2)[N+](=O)[O-])OC,Active,64,http://www.jhicc.org/,,48.61
974,26664863,289745,COC1=CC(=C2C(=C1)C=CC(=N2)C3=CC=C(C=C3)Cl)NC4CCCCC4O,Active,64,http://www.jhicc.org/,,49.185
975,49723722,2963154,CC1=CC=C(C=C1)N2CC(CC2=O)C(=O)NC3=NC=C(S3)[N+](=O)[O-],Active,64,http://www.jhicc.org/,,49.555
976,861120,662385,CC(=O)C(C(=O)NC1=CC=CC=C1)SC2=NN(C(=S)S2)C,Active,64,http://www.jhicc.org/,,48.705
977,17507596,9592893,CCOC1=C(C=CC(=C1)/C=N/NC(=O)CN2CCCCC2)OCC3=CC(=CC=C3)Cl,Active,64,http://www.jhicc.org/,,48.67
978,49822111,7500892,C1=CC(=CC=C1OCCCOC(=O)C2=C(C=C(C=C2)O)O)F,Active,64,http://www.jhicc.org/,,48.825
979,856725,658085,C1=CC=NC(=C1)CSC2=C(C(=C(C(=N2)N)C#N)C3=CC=CS3)C#N,Active,64,http://www.jhicc.org/,,49.3
980,4250760,3244526,CCC1=NN(C(=O)C2=CC3=C(N21)C=CO3)C(C)C(=O)NC(C)CCC4=CC=CO4,Active,64,http://www.jhicc.org/,,49.005
981,24828439,2311568,CN1C(=C(C(=O)N(C1=O)C)[N+](=O)[O-])/C=C/N(CC2=CC=CC=C2)C3=CC=CC=C3,Active,64,http://www.jhicc.org/,,49.485
982,24794539,2978253,CC(C)(C)NCC(CN1C=C(C2=CC=CC=C21)C=O)O,Active,64,http://www.jhicc.org/,,49.595
983,24810457,16193107,CCCN(CCC)CCCNC(=S)NC1=CC2=C(C=C1)N=C(C=C2C)N3CCN(CC3)CC,Active,64,http://www.jhicc.org/,,49.17
984,26668594,654707,COC1=C(C=C(C=C1)C2=NN=C(O2)CSC3=NC4=CC=CC=C4C(=O)N3CC5CCCO5)OC,Active,64,http://www.jhicc.org/,,49.285
985,22411146,2440834,CC1=C(C=C(C=C1)F)NC(=O)C2=CC=C(C=C2)NS(=O)(=O)C3=CC=C(S3)Br,Active,64,http://www.jhicc.org/,,49.675
986,49669991,1034496,CC1=CC=C(C=C1)C2=CSC(=C2C(=O)O)NC(=O)C3=CC=C(C=C3)Br,Active,63,http://www.jhicc.org/,,50.575
987,47195689,2982072,C1=CC=C(C=C1)COC2=C(C=C(C=C2)Cl)CNCCC3=CC=C(C=C3)S(=O)(=O)N.Cl,Active,63,http://www.jhicc.org/,,50.425
988,4264603,1310230,CCN(CC)S(=O)(=O)C1=C(C=C(C(=C1)C(=O)NC2=NN=CS2)Cl)Cl,Active,63,http://www.jhicc.org/,,49.815
989,24801769,135455095,C/C(=C\CN1C2=CC=CC=C2C(=C1O)N=O)/Cl,Active,63,http://www.jhicc.org/,,50.535
990,26732247,16746410,CCCCCC1=CC(=O)OC2=C1C(=CC(=C2C(CCN3CCCCC3)C4=CC(=C(C(=C4)OC)OC)OC)OC)OC,Active,63,http://www.jhicc.org/,,50.54
991,24796594,3218644,COC1=CC=CC=C1C(=O)NC2CCN(CC2)C(=S)NCCC3=CC=CC=C3,Active,63,http://www.jhicc.org/,,49.78
992,49714650,16007565,CCC1CCCCN1CCCNC(=O)C2=CN(C3=C(C2=O)C=C(C=C3)S(=O)(=O)N(C)C4CCCCC4)CC,Active,63,http://www.jhicc.org/,,50.075
993,24792220,1834885,C1=CC=C(C=C1)C\2=NOC(=O)/C2=C\C3=CC=CO3,Active,63,http://www.jhicc.org/,,49.985
994,24814593,16194412,CC1=C(C(=CC=C1)C)N2C=CC=C2/C=C\3/C(=N)N4C(=NC3=O)SN=C4S(=O)(=O)C,Active,63,http://www.jhicc.org/,,50.46
995,3712490,2998039,CN1CCN(CC1)S(=O)(=O)C2=CC=CC(=C2)C(=O)NC3CCCC4=CC=CC=C34,Active,63,http://www.jhicc.org/,,50.61
996,17402172,2768821,CC1=CC2=C(C(=C1C)[N+](=O)[O-])N=CN2CC3=CC=CC=C3,Active,63,http://www.jhicc.org/,,50.745
