PUBCHEM_RESULT_TAG,PUBCHEM_SID,PUBCHEM_CID,PUBCHEM_EXT_DATASOURCE_SMILES,PUBCHEM_ACTIVITY_OUTCOME,PUBCHEM_ACTIVITY_SCORE,PUBCHEM_ACTIVITY_URL,PUBCHEM_ASSAYDATA_COMMENT,avPercentage
RESULT_TYPE,,,,,,,,FLOAT
RESULT_DESCR,,,,,,,,Percentage of the test compound readout over those of negative controls at a concentration of 10 uM.
RESULT_UNIT,,,,,,,,NONE
RESULT_ATTR_CONC_MICROMOL,,,,,,,,10
175,24807125,2901181,CCC1=CC=C(C=C1)CN2CCN(CC2)CC3=CC=C(C=C3)SC.C(=O)(C(=O)O)O,Active,85,,,27
176,24817446,1488673,CC1=CC=C(C=C1)CN2CCC(CC2)C3=CC(=NN3)C4=CC=CS4,Active,85,,,26
177,7978305,878709,CCOC(=O)NC1=C(C=CC2=C1C(=C(O2)C)C3=CC=CC=C3)O,Active,85,,,27.5
178,26724130,16745333,CC1=C(C=C(C=C1)C(=O)NCCN2[C@H](CN3C2=NC[C@H]3CC4=CC=CC=C4)CC5=CC=C(C=C5)OC)Br,Active,85,,,27.5
179,47199001,792361,CCOC(=O)C1CCN(CC1)CC2=CC(=CC=C2)OC3=CC=CC=C3,Active,85,,,27
180,47198256,3733992,CC(CCC1=CC=C(C=C1)OC)N2CCC3=CC=CC=C3C2,Active,85,,,25.5
181,24807259,16192822,COC1=CC=CC=C1NC2=NC3=CC=CC=C3C(=N2)NCC4CCCO4.Cl,Active,85,,,28.5
182,49677312,2770318,CC1=CC(=C(C=C1)OCC(CN2CCC3=CC=CC=C3C2)O)C.Cl,Active,85,,,28.5
183,853672,656332,CC1=CC(=NC(=N1)SCC2=NN=C(O2)SCC(=O)OC3CCCCC3)C,Active,85,,,28
184,26659262,16681813,CCCCOC1=C(C=C(C=C1)CSC(=N)N)Cl.Cl,Active,85,,,27.5
185,26729366,2809964,CC1=CC(=C(C=C1)OCC(CNCC2=CC=C(C=C2)OC)O)[N+](=O)[O-],Active,85,,,26.5
186,49734222,24793499,CC[C@@H](C)[C@H](CN[C@H](CNC)C(C)C)NC[C@@H](C)C1=CC=C(C=C1)CC(C)C,Active,85,,,26.5
187,49675341,4213523,CC1=CC=C(C=C1)OCC(CNCC2=CC=C(C=C2)F)O,Active,85,,,27
188,49729260,24792600,CC(C)C[C@@H](CN[C@H](CC1CCCCC1)CNC)NCCC2=CC(=CC=C2)C(F)(F)F,Active,85,,,27.5
189,22404661,15945002,CC1=C(SC2=[N+]1C(=C3C4=CC=CC5=C4C(=CC=C5)C3=C2)C(=O)C6=CC=CC=C6)C.[Br-],Active,85,,,27
190,855926,6240,CN(C)CCCN1C2=CC=CC=C2SC3=C1C=C(C=C3)Cl.Cl,Active,85,,,28
191,47202393,784405,C1CN(CCC1NCC2=CC=C(C=C2)Cl)CC3=CC=CC=C3,Active,85,,,28
192,51087856,24892251,COC1=CC=C(C=C1)[N+]2=C(C=C(C=C2C3=CC=CC=C3)C4=CC=CC=C4)C5=CC=CC=C5.[O-]Cl(=O)(=O)=O,Active,85,,,26.5
193,24787742,2923770,CC(C)(C)C1=C(C=CC(=C1)Cl)OCCCNCC=C.C(=O)(C(=O)O)O,Active,85,,,27.5
194,24780169,16187245,CC1=C(N(C2=C1C=C(C=C2)C(=O)OCCN(C)C)CC3=CC=CC=C3)C.C(CC(=O)O)C(=O)O,Active,85,,,26
195,14732603,2948996,C1CCC(C1)NCCCOC2=CC=C(C=C2)OCC3=CC=CC=C3.C(=O)(C(=O)O)O,Active,84,,,30
196,14732895,9550329,CC1(C2=C(C=CC(=C2)C(=O)OC)[N+](=C1/C=C/C3=C(C(=C(C=C3)OC)OC)OC)C)C.[I-],Active,84,,,31
197,47197980,2882641,COC1=C(C=CC(=C1)CC=C)OCC(CN2CCC3=CC=CC=C3C2)O.Cl,Active,84,,,30.5
198,49673949,4885470,CC(C)C1=CC=CC=C1OCC(CN2CCCC2C3=CC=C(C=C3)OC)O,Active,84,,,29.5
199,26662493,933649,CC1=CC=C(C=C1)CSC2=NN=C(O2)CCNC(=O)OC(C)(C)C,Active,84,,,29
200,14724585,9549494,CC1=CC=C(C=C1)CN2C3=CC=CC=C3N(C2=N)CC(COC4=CC=CC=C4)O.Cl,Active,84,,,31.5
201,14728336,9549749,C1CN(CCN1)C2CC3=CC=CC=C3SC4=C2C=C(C=C4)Cl.C(=C\C(=O)O)\C(=O)O,Active,84,,,32
202,17416351,2962400,COC1=C(C(=CC(=C1)CNC2CCCC2)Cl)OCC3=CC=CC=C3Cl.Cl,Active,84,,,31
203,49713827,135693583,CC1=C([C@@H](NC(=NCCOC)N1CC2=CC=CC=C2)C3=CC=C(C=C3)Br)C(=O)OC,Active,84,,,32
204,47196770,5737178,C/C=C/C1=CC(=C(C=C1)OCCOCCNCC2=CC=CC=C2)OC.C(=O)(C(=O)O)O,Active,84,,,30
205,49681577,5152,C1=CC=C(C=C1)CCCCOCCCCCCNCC(C2=CC(=C(C=C2)O)CO)O,Active,84,,,31.5
206,49674967,2168034,CC(C)(C)C1=CSC(=N1)NC(=O)CC2=CC=C(C=C2)OC,Active,84,,,30
207,22403961,1312086,C1=CC=C(C=C1)C2=C(N(C3=C2C(=N)N(C=N3)CCCN4C=CN=C4)CC5=CC=CO5)C6=CC=CC=C6,Active,84,,,32
208,844963,647302,CN1C(=CN=C1NCC2=CC=CC=C2)C3=CC4=C(C=C3)OCO4.C(=O)(C(=O)O)O,Active,84,,,30.5
209,24796409,2982208,COC1=C(C(=CC(=C1)CNCCC2=CC=CC=C2)Cl)OCC3=CC=CC=C3.Cl,Active,84,,,31
210,24793836,2973523,CC(C)(C1=CC=CC=C1)C2=CC=C(C=C2)OCCN.Cl,Active,84,,,30.5
211,24832325,2598144,CC1=CC(=NN1C2=CC=C(C=C2)C(=O)NCC3=CC=CC=C3)C,Active,84,,,32
212,26732644,16746591,CC(C)[C@H]1C2=C(CC[C@@]1(CCN(C)CCCC3=NC4=CC=CC=C4N3)OC(=O)COC)C=C(C=C2)F.O.Cl,Active,84,,,31
213,26669686,16682572,C1CCC(CC1)CCCCN2[C@H](CN=C2N)CC3=CC=CC=C3,Active,84,,,32
214,17401713,11957158,CCCCCOC1=C(C=C(C=C1)CSC(=N)N)[N+](=O)[O-].Cl,Active,84,,,29
215,24807129,2933952,C=CCC1=CC=CC=C1OCCNCC2=CC=CC=C2.C(=O)(C(=O)O)O,Active,84,,,31.5
216,24788307,2952991,C1=CC=C2C(=C1)C(=NC(=N2)NC3=CC=C(C=C3)Br)NCCO.Cl,Active,84,,,30.5
217,24783522,12295692,CN(C)CCCOC(=O)C1=C(C2=CC=CC=C2S1)Cl.Cl,Active,84,,,29
218,24787679,2952060,COC1=CC(=C(C=C1)NC2=NC3=CC=CC=C3C(=N2)NCC4CCCO4)OC.Cl,Active,84,,,30
219,26662111,16682259,CC(C)CCOC1=C(C=C(C=C1)CSC(=N)N)C(=O)OC.Cl,Active,84,,,29
220,24793247,2949667,C1=CC(=CC=C1CNCCO)OCC2=C(C=C(C=C2)Cl)Cl.Cl,Active,84,,,31
221,47197309,23723511,CN(CC1CCCN(C1)CCC2=CC=C(C=C2)F)CC3=C(C=CC(=C3)OC)F,Active,84,,,31
222,49647961,3575787,CC(C)OC1=CC=C(C=C1)C(CCNCC2=CC=C(C=C2)OC)C3=CC=CC=C3OC,Active,84,,,29
223,26658380,2790055,CC1=CC(=CC=C1)NC2=C3CCCC3=NC4=CC=CC=C42.Cl,Active,84,,,31
224,56323109,24982334,CC1=CC(=C(C=C1)Cl)OCC(=O)NC2CCN(CC2)CC3=CC=CC=C3,Active,84,,,30.5
225,14741348,1830598,C=CCN1C(=NN=C1SC/C=C/C2=CC=CC=C2)CC3=CC=CS3,Active,84,,,31
226,855962,6602611,C1CN(CCN1CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F)CCO.Cl,Active,84,,,30.5
227,862243,663466,CN1CCN(CC1)CC#CCN2C3=CC=CC=C3C4=CC=CC=C42,Active,84,,,31.5
228,49647835,3730081,CC(C)OC1=CC=C(C=C1)CNCCC(C2=CC=C(C=C2)OC)C3=CC=CC=C3OC,Active,84,,,29
229,49681568,63009,CN[C@H]1CC[C@H](C2=CC=CC=C12)C3=CC(=C(C=C3)Cl)Cl.Cl,Active,84,,,32
230,24804398,1452967,COC1=CC=C(C=C1)CN2CCC(CC2)C3=NC4=C(N3)C=C(C=C4)Cl,Active,84,,,30
231,26663748,16682379,CC1=CC(=CC=C1)OCC(CN2C3=CC=CC=C3N(C2=N)CC4=CC=CC=C4)O.Cl,Active,84,,,32
232,24813299,16193982,CCC(C)(C)C1=CC(=C(C=C1)OCCCC[N+]2=CC=CC(=C2)C)C(C)(C)CC.[Br-],Active,83,,,33
233,49721665,22512807,CC1CN(C2=C(O1)C=CC(=C2)Cl)C(=O)CCC(=O)NCCCN3CCC(CC3)CC4=CC=CC=C4,Active,83,,,35.5
234,24784363,12477066,C1=CC=C(C=C1)C2=CC(=[N+](C(=C2)C3=CC=CC=C3)C4=CC=CC=C4)C5=CC=CC=C5.[O-]Cl(=O)(=O)=O,Active,83,,,34.5
235,14745370,2398303,C1CN(CC2=CC=CC=C21)CC3=C4C=CC=NC4=C(C=C3)O,Active,83,,,32.5
236,49675514,16321759,CC(C1=CC(=CC=C1)Cl)NCCS(=O)(=O)C2=CC=C(C=C2)Cl,Active,83,,,33.5
237,49667424,17583092,C1=CC=NC(=C1)CNCCC(C2=CC=C(C=C2)F)C3=CC=C(C=C3)Cl,Active,83,,,33.5
238,24794127,16189705,COC1=C(C(=CC(=C1)CNCCCN2CCOCC2)Br)OCC3=CC=C(C=C3)Cl.Cl,Active,83,,,33
239,49681640,6435921,C1CNC[C@H]([C@@H]1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4.C(=C\C(=O)O)\C(=O)O,Active,83,,,34.5
240,17414560,2923756,CC1=CC(=C(C(=C1)Br)OCCCCNCC=C)Cl.C(=O)(C(=O)O)O,Active,83,,,35
241,49822391,24684626,C1CC1(C2=CC=CC=C2)C(=O)NCCC3=CC=C(C=C3)Cl,Active,83,,,33.5
242,51089910,12434472,C1=CC=C(C=C1)C2=CC(=[N+](C(=C2)C3=CC=CC=C3)C4=CC=C(C=C4)Br)C5=CC=CC=C5.[O-]Cl(=O)(=O)=O,Active,83,,,34
243,24826406,4885549,CC(C(=O)NCC1=CC=CC=C1)N(C)CC2=CC=C(C=C2)SC,Active,83,,,34.5
244,49724820,16248984,CN1C2=CC=CC=C2C(=C1C3=CC=CC=C3)CNCCC4=CC=C(C=C4)OC.C(=O)(C(=O)O)O,Active,83,,,33.5
245,24787481,2962427,COC1=C(C(=CC(=C1)CNCCC2=CC=CC=C2)Br)OC3CCCC3.Cl,Active,83,,,34.5
246,17414822,2950681,CCOC1=C(C(=CC(=C1)CNC2CCCC2)Cl)OCC3=CC=CC=C3.Cl,Active,83,,,34
247,47197459,23723616,CN(CC1=CC=CC=C1)CC(COC2=CC=C(C=C2)CNCC3=CC4=CC=CC=C4S3)O,Active,83,,,33.5
248,47199705,2976153,CC1=C(C=CC=C1Cl)NC2=NC3=CC=CC=C3C(=N2)NCCO.Cl,Active,83,,,35
249,26729205,81675,C1CN(CCC1NC2=CC=CC=C2[N+](=O)[O-])CC3=CC=CC=C3,Active,83,,,33
250,49645532,541832,CNCC(C1=CC(=C(C(=C1F)OCC2=CC=CC=C2)OCC3=CC=CC=C3)F)O,Active,83,,,34.5
251,49675867,9157065,CC1=C(C=CC(=C1)NC(=O)CC2=CC=C(C=C2)OC)N3CCCC3,Active,83,,,34
252,49648189,17582624,CC(C)CCC(CCNCC1=CC=CC=N1)C2=CC=C(C=C2)Cl,Active,83,,,35.5
253,49673831,16246993,CCN(CCNCC(COC1=CC=CC=C1C(C)C)O)C2=CC=CC(=C2)C.C(=O)(C(=O)O)O,Active,83,,,33
254,17387568,11948850,C1=CC(=CC=C1CNCCCCO)OCC2=C(C=C(C=C2)Cl)Cl.Cl,Active,83,,,33
255,46500376,133633,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CC3=CNC4=CC=CC=C43,Active,83,,,33.5
256,47196459,2934526,C1=CC=C(C=C1)CNCCOCCOC2=C(C=CC=C2Cl)Cl.C(=O)(C(=O)O)O,Active,83,,,33
257,4257773,1259448,CCC1=NC(=CN1S(=O)(=O)C2=C(C=C(C(=C2)Br)C)OC)C,Active,83,,,35
258,26666283,3366871,CC1=CC=C(C=C1)C(CCNC(C)C2=CC=CS2)C3=CC=CO3,Active,83,,,35.5
259,26662490,937849,CC1=CC(=CC=C1)CSC2=NN=C(O2)CCNC(=O)OC(C)(C)C,Active,83,,,33
260,17387046,11948822,COC1=C(C=CC(=C1)CNCCC2=CC=C(C=C2)F)OCC3=CN=C(C=C3)Cl.Cl,Active,83,,,32.5
261,49673094,9104271,C1CN(C2=CC=CC=C21)C(=O)CN3CCN(CC3)CC4=CC=C(C=C4)Cl,Active,83,,,35
262,14743500,1988912,CC(C)(C)OC(=O)NCCC1=NN=C(O1)SCC2=C(C=C(C=C2)Cl)Cl,Active,83,,,33.5
263,4264310,731799,CCOC1=CC=CC=C1OCC(=O)N2CCCC3=CC=CC=C32,Active,83,,,35.5
264,24803011,3142696,CC1=CC=CC=C1OCCNC2=C(C=CC(=C2)N3CCNCC3)[N+](=O)[O-],Active,83,,,35.5
265,49649212,2828176,C1C2CC3(CC1CC(C2)(C3)C4=CC=C(C=C4)Br)CN.Cl,Active,83,,,34.5
266,14732168,747928,CC1=CC=C(C=C1)S(=O)(=O)NC2=CC(=C(C=C2C)O)C(C)C,Active,83,,,34
267,47198533,4356404,CC(CCC1=CC=C(C=C1)O)NC2C3=CC=CC=C3C4=CC=CC=C24,Active,83,,,33
268,24816247,16194857,COCCNCC(CON=C1C2=CC=CC=C2C3=CC=CC=C31)O,Active,83,,,32.5
269,24794407,2976454,CC(CNCCCOC1=C(C=C(C=C1)Cl)C(C)(C)C)O.C(=O)(C(=O)O)O,Active,83,,,32.5
270,24825286,4885539,CC1=CC=CC=C1CN(C)CC(=O)NC(C)CCC2=CC=CC=C2,Active,83,,,34.5
271,47197534,23723675,CN(CC1CCCN(C1)CCC2=CC=C(C=C2)OC)CC3=CC(=CC=C3)OC,Active,83,,,33
272,3717324,135415545,C1=CC=C2C(=C1)C(=NCC3=CC=CO3)NC2=NCC4=CC=CO4,Active,83,,,35
273,14727451,9549656,CN(C)CC/C=C\1/C2=CC=CC=C2SC3=C1C=C(C=C3OC)Cl.OS(=O)(=O)O,Active,83,,,35.5
274,24805497,829590,C1COCCN1C(=O)/C(=C/C2=CC(=CC=C2)OC3=CC=CC=C3)/C#N,Active,83,,,35.5
275,24792604,2934220,CC(C)(C)C1=C(C=CC(=C1)Cl)OCCOCCN(C)C.C(=O)(C(=O)O)O,Active,83,,,34
276,49673621,16249339,CC1=CC=C(C=C1)C(C2=CC=CC=C2)OCC(CNCC3=CC=C(C=C3)F)O.C(=O)(C(=O)O)O,Active,83,,,33.5
277,47196705,2972188,CN(C)C1=CC=C(C=C1)NC2=NC3=CC=CC=C3C(=N2)N.Cl,Active,83,,,32.5
278,49644191,9594929,CC1=NC2=CC=CC=C2C(=C1)N/N=C/C3=CC=C(C=C3)OC,Active,83,,,35
279,22403296,2901146,CCC1=CC=C(C=C1)C2=NN(C=C2CSC(=N)N)C3=CC=CC=C3.Cl,Active,83,,,33.5
280,26662656,5244697,C1=CC=C2C(=C1)C(=CN2)CCN=C(N)NC(=O)C3=CC=C(C=C3)F,Active,83,,,34.5
281,24790004,2968353,COC1=C(C=CC(=C1)CNCCNC(=O)C2=NON=C2N)OCC3=CC=C(C=C3)Cl.Cl,Active,83,,,33
282,14732060,2962532,C1=CC=C(C=C1)CNCC2=CC=CC=C2OCC(=O)NC3=CC=CC=C3.Cl,Active,83,,,35
283,49644236,715695,CC1=CC=C(C=C1)NC2=CC(=NC3=C(C=CC=C23)C)C,Active,83,,,35.5
284,49681790,11495267,C1CN(CCC1(C2=CC=C(C=C2)Cl)O)CCCC(=O)C3=CC=C(C=C3)F.Cl,Active,83,,,34.5
285,49822460,847698,C1COCCN1C2=CC=CC=C2NC(=O)CSC3=CC=C(C=C3)F,Active,82,,,38
286,14731748,2935593,CC(C)(C1=CC=CC=C1)C2=CC=C(C=C2)OCCCN(C)C.C(=O)(C(=O)O)O,Active,82,,,36.5
287,47196588,2935293,CC1=CC(=C(C=C1)OCCCCNC(C)C2=CC=CC=C2)C,Active,82,,,38
288,47199849,23723964,CC1=CC=CC=C1CCN2CCCC(C2)CN(C)CC3=CC(=CC=C3)OC,Active,82,,,37.5
289,24835426,16196734,CCN(CCNCC(COCC1=CC=C(C=C1)Cl)O)C2=CC=CC(=C2)C.C(=O)(C(=O)O)O,Active,82,,,36.5
290,49669868,2946841,C1=CC=C2C(=C1)C(=CN2)CCNC3=C4C=CC=CC4=NC5=CC=CC=C53,Active,82,,,38.5
291,24827287,2364329,CC1CCN(CC1)CCCOC2=C(C=C(C=C2)Br)Cl,Active,82,,,38.5
292,47199318,791864,COC1=CC=CC=C1CNCC2=CC=C(C3=CC=CC=C23)OC,Active,82,,,36
293,47195604,3076342,CN1CCC(=C(C2=CC=CC=C2)C3=CC=C(C=C3)Br)CC1.Cl,Active,82,,,37.5
294,14725830,1076022,C1=CC=C(C=C1)C2=C(N(C3=C2C(=N)N(C=N3)CCO)CC4=CC=CO4)C5=CC=CC=C5,Active,82,,,37
295,861510,5389585,C1=CC=C(C=C1)/C=C/CSC2=NN=C(N2CC3=CC=CO3)C4=CN=CC=C4,Active,82,,,37
296,24828312,2554227,CCCCN1C2=CC=CC=C2C(=NC3=CC=CC4=C3C=CN=C4)C1=O,Active,82,,,36.5
297,14730234,2947521,CC1=CC=C(C=C1)OCC(CN2C3=CC=CC=C3N(C2=N)CC4=CC=CC=C4)O.Cl,Active,82,,,37.5
298,24817352,449126,C1CNCCC1C2=CC(=NN2)C3=CC=C(C=C3)Cl,Active,82,,,38.5
299,51087882,3627083,CC1=CC(=C(C=C1)O)CNCCNCC2=C(C=CC(=C2)C)O,Active,82,,,38
300,26724129,16745332,C[C@@H](CN1[C@H](CN2C1=NC[C@@H]2CC3=CC=CC=C3)CC4=CC=C(C=C4)OC)NC(=O)CCC5CCCCC5,Active,82,,,38.5
301,24794866,2969907,CCOC1=C(C=C(C=C1)Cl)CNCCC2=CC=CC=C2F.Cl,Active,82,,,37.5
302,17387286,11948834,CC1=CC=C(C=C1)CNCCC2=CCCCC2.Cl,Active,82,,,37.5
303,47199327,1214927,CC1=C(C(=NC(=N1)N)N)CCCC2=CC(=C(C=C2)Cl)Cl,Active,82,,,37
304,26660802,9556823,C1=CC(=C(C=C1Cl)Cl)/C=N/N=C(N)N,Active,82,,,37
305,4256911,2857421,C1C2CN(CC1C3=CC=CC(=O)N3C2)CC4=C(C(=CC=C4)Cl)Cl,Active,82,,,37.5
306,14727230,1096489,CN1C(=CN=C1NCC2=CC=C(C=C2)F)C3=CC=C(C=C3)F,Active,82,,,38
307,49648462,6435921,C1CNC[C@H]([C@@H]1C2=CC=C(C=C2)F)COC3=CC4=C(C=C3)OCO4.C(=C\C(=O)O)\C(=O)O,Active,82,,,36.5
308,56321187,17452193,CC1=C(OC2=CC=CC=C12)C(=O)N(C)CCC3=CC(=C(C=C3)OC)OC,Active,82,,,38.5
309,24787157,1431154,CCN(CC1=CC=CC=C1)CC2=NN=NN2CC3=CC=CC=C3,Active,82,,,38.5
310,49668348,24761370,CC(=O)C1=C(OC2=C1C(=C(C=C2)O)CN(C)C)CSC3=CC=CC=C3.Cl,Active,82,,,38
311,26661681,3724094,C1CCC2=C(C1)C(=C(N=C2C3=CC=CO3)N4CCNCC4)C#N,Active,82,,,36
312,26663778,16682381,CCOC(=O)CN1C2=CC=CC=C2N(C1=N)CCOC3=CC=C(C=C3)Br.Cl,Active,82,,,36
313,856938,2858173,C1=CC=C(C=C1)CN2C3=CC=CC=C3N(C2=N)CC(COC4=CC=CC=C4)O.Cl,Active,82,,,38.5
314,51087881,24892253,CCCOC(=O)C1=CC=C(C=C1)[N+]2=C(C=C(C=C2C3=CC=CC=C3)C4=CC=CC=C4)C5=CC=CC=C5.[O-]Cl(=O)(=O)=O,Active,82,,,36.5
315,17402137,3715155,C1=CC=C(C=C1)CNCC(C2=CC=C(C=C2)F)(C3=CC=C(C=C3)F)O,Active,82,,,38.5
316,49646393,1889549,CN(C)CC1=C(C=CC2=C1C(=C(O2)CSC3=CC=CC=C3)CC(=O)OC)O,Active,82,,,37
317,26665133,242789,COC1=CC2=C(C=C1)N(CCC2)C(=NC3=CC=C(C=C3)Cl)N,Active,82,,,37
318,17388234,2881753,C1CCN(CC1)CCN2C3=CC=CC=C3N(C2=N)CC(C4=CC(=C(C=C4)Cl)Cl)O.Cl,Active,82,,,36
319,24783913,2944418,C1CCCN(CC1)CCCCOC2=CC=CC=C2C3=CC=CC=C3.C(=O)(C(=O)O)O,Active,82,,,38.5
320,47198012,2838218,COC1=C(C2=CC=CC=C2C=C1)CNCCC3=CC=CC=C3.Cl,Active,82,,,38
321,24820029,3820836,CN1CC(C(C1)C(=O)C2=CC(=CC=C2)OC)C3=CC=C(C=C3)Cl,Active,82,,,37.5
322,49723440,2977623,CC1=CC=CC=C1OC(C)C(=O)NCCC2=CCCCC2,Active,82,,,37.5
323,26670057,16682613,C1CCC(CC1)CCCCN2[C@H](CN=C2N)C3=CC=CC=C3,Active,82,,,38.5
324,49648187,17155105,C1=CC=C2C(=C1)C=CC(=C2CNCCO)OCC3=CC=C(C=C3)Cl.Cl,Active,82,,,37
325,24797490,854960,CCC1=CC(=C(C=C1OC)O)C2=NNC(=C2C3=NC(=CS3)C)C,Active,82,,,37
326,4257852,763967,C1CN(CCN1CC2=CC3=C(C=C2)OCO3)C4=CC=C(C=C4)F,Active,82,,,36.5
327,47198496,2882769,CCOC(=O)C1=C(C2=C(N1CCCN(C)C)C=CC(=C2)OC)C3=CC=CC=C3.Cl,Active,82,,,36
328,49648054,2945722,COC1=CC=C(C=C1)CNCCC(C2=CC=C(C=C2)OC)C3=CC=CC=C3OC,Active,82,,,38.5
329,49647792,4970781,CN(C)CCCN1C=NC2=C(C1=N)C(C3=C(O2)C4=CC=CC=C4C=C3)C5=CC=C(C=C5)OC,Active,82,,,36.5
330,24791671,2950900,CC(=O)N(CCC(CC1=CC=CC=C1)C2=CC=CO2)CC3=CC=CO3,Active,82,,,37.5
331,14738035,9551258,CC1CCN(CC1)CCCNC(=O)C2=CC=C(O2)CSCC3=CC(=CC=C3)Cl,Active,82,,,37
332,24825061,3593394,C1=CC=C(C=C1)C(CCNCC(COC2=CC=CC=C2)O)C3=CC=CC=C3,Active,82,,,36.5
333,47195900,23723176,CCN(CC)CCOC(=O)C(CC1=CC=CC2=CC=CC=C21)CC3=CC=CO3.C(=O)(C(=O)O)O,Active,82,,,36.5
334,14743426,3826961,C1=CC=C(C=C1)CN2C(=C(C3=C2N=CN(C3=N)CCO)C4=CC=CC=C4)C5=CC=CC=C5,Active,82,,,38.5
335,49829149,24820079,CCCCCCCNC(=O)C1(CCNCC1)CC2CC(=NO2)C3=CC(=CC=C3)Br,Active,82,,,37
336,4263943,2957321,C1CCN(C1)CC(COC2=CC3=C(C=C2)C=C(C=C3)Br)O,Active,82,,,38.5
337,47203894,1090102,CC1=CC=C(C=C1)CNC2=NC3=CC=CC=C3N2C,Active,82,,,36
338,17416258,2893991,CC1=[N+](C=C(C=C1)CCSC2=CC=C(C=C2)C(C)(C)C)CC(=O)C3=CC=CC=C3.[Br-],Active,82,,,38
339,49644873,24747098,COC1=CC=C(C=C1)CN2CCC(CC2)C(=O)C3=CC=C(C=C3)F,Active,82,,,37
340,24823866,470958,C1=CC=C2C(=C1)C(=O)C(=C(C2=O)Cl)NC3=CC=CC(=C3)C(=O)O,Active,82,,,37.5
341,14740854,5152963,C1=CC=C(C=C1)CN2C(=C(C3=C2N=CN(C3=N)CCCO)C4=CC=CC=C4)C5=CC=CC=C5,Active,82,,,37
342,49664916,84677,C1=CC(=CC=C1C(=C(Cl)Cl)C2=CC=C(C=C2)O)O,Active,82,,,37.5
343,47196722,2922650,CC(C)(C)C1=C(C=CC(=C1)Cl)OCCOCCN2CCCC2.C(=O)(C(=O)O)O,Active,81,,,39
344,24829625,16196165,CC1=C(C=C(C=C1)N2C3=[N+](C=C2C4=CC=CS4)C5=CC=CC=C5CC3)C.[Br-],Active,81,,,41.5
345,49675944,16246283,CC(C)(C1=CC=CC=C1)C2=CC=C(C=C2)OCC(CNCC3=CC=C(C=C3)OC)O.C(=O)(C(=O)O)O,Active,81,,,41
346,49665425,17367442,CC1=CC(=C(C=C1OC)C)CNCCC2=CNC3=CC=CC=C32.C(=O)(C(=O)O)O,Active,81,,,39.5
347,24828049,3743685,CC(C)(C)C1=CC=CC=C1OCCCCCN2C=CN=C2,Active,81,,,39
348,24793016,2954718,CC(C1=CC=CC=C1)NCCC(CC2=CC=CC=C2)C3=CC=CO3,Active,81,,,39
349,14721007,3142264,C1C(C(=C(NC1=O)SCC2=CC=CC=C2)C#N)C3=CC=CC=C3,Active,81,,,41
350,49666525,5798633,C1CN(CCC1NC(=O)/C=C/C2=CC(=CC=C2)Br)CC3=CC=CC=C3,Active,81,,,39
351,47198270,2846368,CC(CCC1=CC=CC=C1)NCC2=CC=C(C=C2)OC,Active,81,,,40.5
352,7973517,2841196,C1C(C(=C(NC1=O)SCC2=CC=CC=C2)C#N)C3=CC=CO3,Active,81,,,41
353,49713831,135693587,CC1=C([C@@H](NC(=NCCC2=CC=CC=N2)N1CC3=CC=CC=C3)C4=CC(=CC=C4)F)C(=O)OC,Active,81,,,40
354,51089762,12531404,CCOC(=O)C1=CC=C(C=C1)[N+]2=C(C=C(C=C2C3=CC=CC=C3)C4=CC=CC=C4)C5=CC=CC=C5.[O-]Cl(=O)(=O)=O,Active,81,,,39
355,24823965,16195624,COC1=CC=C(C=C1)C[C@H]2CN3[C@H](CN=C3N2CCNC(=O)CCC4CCCCC4)CC5=CC=CC=C5,Active,81,,,40
356,14734438,2899426,CC(C)OC1=CC=CC=C1OCCOC2=C(C=CC=C2OC)OC,Active,81,,,41
357,47197461,23723617,CN(CC1CCCN(C1)CCC2=CC=C(C=C2)Cl)CC3=CC=C(C=C3)C#CCCO,Active,81,,,40
358,49713823,24789250,CC1=C([C@@H](NC(=S)N1CCOC)C2=CC(=CC=C2)F)C(=O)OC,Active,81,,,41
359,22415595,2921918,C1OC2=C(O1)C=C(C=C2)C(CCNCC3=CC=CC=C3F)CC4=CC=CC=C4.Cl,Active,81,,,39.5
360,14727418,9549642,CN1CCC(CC1)C2C3=CC=CC=C3SC4=C(O2)C=C(C=C4)Cl.C(=C\C(=O)O)\C(=O)O,Active,81,,,41
361,855785,68539,CN(C)CCCN1C2=CC=CC=C2CCC3=C1C=C(C=C3)Cl.Cl,Active,81,,,41
362,46500459,3039995,CN1CCN(CC1)C2CC3=CC=CC=C3SC4=C2C=C(C=C4)SC.CS(=O)(=O)O,Active,81,,,39.5
363,49666469,3724893,COC1=CC=C(C=C1)CNCC(C2=CC=CC=C2)(C3=CC=C(C=C3)F)O,Active,81,,,41.5
364,47202996,833466,C=CCC1=C(C=CC(=C1)S(=O)(=O)C2=CC(=C(C=C2)O)CC=C)O,Active,81,,,40.5
365,24804513,16192669,C1CCN(C1)CC#CCC(C2=CC=CC=C2)C3=CC=CC=C3.Cl,Active,81,,,40.5
366,26664235,3706223,CC(C)C1CC(CCO1)(CCNC(C)C2=CC=CS2)C3=CC=CC=C3OC,Active,81,,,40.5
